Country,Indicator,Region,Subregion,Unit,Year,Clear,Female Firearm chart,Female Firearms,Female Other  ,Female Other chart ,Female Sharp,Female Sharp chart,Female Unknown,Female Unknown chart ,Male Firearms,Male Firearms chart,Male Other ,Male Other chart ,Male Sharp,Male Sharp chart,Male Unknown,Male Unknown chart ,Number of Records,Onlyrates,rate,Round rate and count
Estonia,Female homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,1,1
Finland,Female homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,2,2
Lithuania,Female homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,4,4
Norway,Female homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,0,0
Sweden,Female homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,3,3
United Kingdom (England and Wales),Female homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,4,4
United Kingdom (Northern Ireland),Female homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,0,0
Estonia,Female homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,5,5
Finland,Female homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,17,17
Iceland,Female homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,2,2
Lithuania,Female homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,18,18
Norway,Female homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,4,4
Sweden,Female homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,11,11
United Kingdom (England and Wales),Female homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,94,94
United Kingdom (Northern Ireland),Female homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,2,2
United Kingdom (Scotland),Female homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,6,6
United Kingdom of Great Britain and Northern Ireland,Female homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,102,102
Estonia,Female homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,3,3
Finland,Female homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,8,8
Lithuania,Female homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,17,17
Norway,Female homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,5,5
Sweden,Female homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,11,11
United Kingdom (England and Wales),Female homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,69,69
United Kingdom (Scotland),Female homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,8,8
Estonia,Female homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,0,0
Lithuania,Female homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,3,3
Norway,Female homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,0,0
Sweden,Female homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,1,1
United Kingdom (England and Wales),Female homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,17,17
United Kingdom (Scotland),Female homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,1,1
Estonia,Female homicide rate by Firearms,Europe,Northern Europe,Rate,2014,0,,0.1,,,,,,,,,,,,,,,1,,0.1,0.1
Finland,Female homicide rate by Firearms,Europe,Northern Europe,Rate,2014,0,,0.1,,,,,,,,,,,,,,,1,,0.1,0.1
Lithuania,Female homicide rate by Firearms,Europe,Northern Europe,Rate,2014,0,,0.3,,,,,,,,,,,,,,,1,,0.3,0.3
Norway,Female homicide rate by Firearms,Europe,Northern Europe,Rate,2014,0,,0,,,,,,,,,,,,,,,1,,0,0
Sweden,Female homicide rate by Firearms,Europe,Northern Europe,Rate,2014,0,,0.1,,,,,,,,,,,,,,,1,,0.1,0.1
United Kingdom (England and Wales),Female homicide rate by Firearms,Europe,Northern Europe,Rate,2014,0,,0,,,,,,,,,,,,,,,1,,0,0
United Kingdom (Northern Ireland),Female homicide rate by Firearms,Europe,Northern Europe,Rate,2014,0,,0.1,,,,,,,,,,,,,,,1,,0.1,0.1
Estonia,Female homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2014,0,,,0.7,,,,,,,,,,,,,,1,,0.7,0.7
Finland,Female homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2014,0,,,0.6,,,,,,,,,,,,,,1,,0.6,0.6
Iceland,Female homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2014,0,,,1.2,,,,,,,,,,,,,,1,,1.2,1.2
Lithuania,Female homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2014,0,,,1.2,,,,,,,,,,,,,,1,,1.2,1.2
Norway,Female homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2014,0,,,0.1,,,,,,,,,,,,,,1,,0.1,0.1
Sweden,Female homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2014,0,,,0.2,,,,,,,,,,,,,,1,,0.2,0.2
United Kingdom (England and Wales),Female homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2014,0,,,0.3,,,,,,,,,,,,,,1,,0.3,0.3
United Kingdom (Northern Ireland),Female homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2014,0,,,0.2,,,,,,,,,,,,,,1,,0.2,0.2
United Kingdom (Scotland),Female homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2014,0,,,0.2,,,,,,,,,,,,,,1,,0.2,0.2
United Kingdom of Great Britain and Northern Ireland,Female homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2014,0,,,0.3,,,,,,,,,,,,,,1,,0.3,0.3
Estonia,Female homicide rate by Sharp Objects,Europe,Northern Europe,Rate,2014,0,,,,,0.4,,,,,,,,,,,,1,,0.4,0.4
Finland,Female homicide rate by Sharp Objects,Europe,Northern Europe,Rate,2014,0,,,,,0.3,,,,,,,,,,,,1,,0.3,0.3
Lithuania,Female homicide rate by Sharp Objects,Europe,Northern Europe,Rate,2014,0,,,,,1.1,,,,,,,,,,,,1,,1.1,1.1
Norway,Female homicide rate by Sharp Objects,Europe,Northern Europe,Rate,2014,0,,,,,0.2,,,,,,,,,,,,1,,0.2,0.2
Sweden,Female homicide rate by Sharp Objects,Europe,Northern Europe,Rate,2014,0,,,,,0.2,,,,,,,,,,,,1,,0.2,0.2
United Kingdom (England and Wales),Female homicide rate by Sharp Objects,Europe,Northern Europe,Rate,2014,0,,,,,0.2,,,,,,,,,,,,1,,0.2,0.2
United Kingdom (Scotland),Female homicide rate by Sharp Objects,Europe,Northern Europe,Rate,2014,0,,,,,0.3,,,,,,,,,,,,1,,0.3,0.3
Estonia,Female homicide rate by Unknown Mechanisms,Europe,Northern Europe,Rate,2014,0,,,,,,,0,0,,,,,,,,,1,,0,0
Lithuania,Female homicide rate by Unknown Mechanisms,Europe,Northern Europe,Rate,2014,0,,,,,,,0.2,0.2,,,,,,,,,1,,0.2,0.2
Norway,Female homicide rate by Unknown Mechanisms,Europe,Northern Europe,Rate,2014,0,,,,,,,0,0,,,,,,,,,1,,0,0
Sweden,Female homicide rate by Unknown Mechanisms,Europe,Northern Europe,Rate,2014,0,,,,,,,0,0,,,,,,,,,1,,0,0
United Kingdom (England and Wales),Female homicide rate by Unknown Mechanisms,Europe,Northern Europe,Rate,2014,0,,,,,,,0.1,0.1,,,,,,,,,1,,0.1,0.1
United Kingdom (Scotland),Female homicide rate by Unknown Mechanisms,Europe,Northern Europe,Rate,2014,0,,,,,,,0.1,0.1,,,,,,,,,1,,0.1,0.1
Estonia,Firearms rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.1,0.1
Finland,Firearms rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.2,0.2
Iceland,Firearms rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0,0
Ireland,Firearms rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.4,0.4
Latvia,Firearms rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.2,0.2
Lithuania,Firearms rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.4,0.4
Norway,Firearms rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.1,0.1
Sweden,Firearms rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.3,0.3
United Kingdom (England and Wales),Firearms rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0,0
United Kingdom (Northern Ireland),Firearms rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.1,0.1
United Kingdom (Scotland),Firearms rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0,0
United Kingdom of Great Britain and Northern Ireland,Firearms rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0,0
Estonia,Homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,2,2
Finland,Homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,11,11
Iceland,Homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,0,0
Ireland,Homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,17,17
Latvia,Homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,5,5
Lithuania,Homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,11,11
Norway,Homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,5,5
Sweden,Homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,26,26
United Kingdom (England and Wales),Homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,21,21
United Kingdom (Northern Ireland),Homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,2,2
United Kingdom (Scotland),Homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,0,0
United Kingdom of Great Britain and Northern Ireland,Homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,23,23
Estonia,Homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,15,15
Finland,Homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,38,38
Iceland,Homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,2,2
Ireland,Homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,22,22
Latvia,Homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,30,30
Lithuania,Homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,72,72
Norway,Homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,11,11
Sweden,Homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,22,22
United Kingdom (England and Wales),Homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,278,278
United Kingdom (Northern Ireland),Homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,12,12
United Kingdom (Scotland),Homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,26,26
United Kingdom of Great Britain and Northern Ireland,Homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,316,316
Estonia,Homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,23,23
Finland,Homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,39,39
Iceland,Homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,0,0
Ireland,Homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,15,15
Latvia,Homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,19,19
Lithuania,Homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,64,64
Norway,Homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,10,10
Sweden,Homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,39,39
United Kingdom (England and Wales),Homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,183,183
United Kingdom (Northern Ireland),Homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,1,1
United Kingdom (Scotland),Homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,33,33
United Kingdom of Great Britain and Northern Ireland,Homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,218,218
Estonia,Homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,1,1
Finland,Homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,0,0
Iceland,Homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,0,0
Ireland,Homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,0,0
Latvia,Homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,11,11
Lithuania,Homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,11,11
Norway,Homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,3,3
Sweden,Homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,1,1
United Kingdom (England and Wales),Homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,29,29
United Kingdom (Northern Ireland),Homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,2,2
United Kingdom (Scotland),Homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,3,3
United Kingdom of Great Britain and Northern Ireland,Homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,34,34
Estonia,Male Homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,1,1
Finland,Male Homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,9,9
Lithuania,Male Homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,7,7
Norway,Male Homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,5,5
Sweden,Male Homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,25,25
United Kingdom (England and Wales),Male Homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,17,17
United Kingdom (Northern Ireland),Male Homicide by Firearms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,2,2
Estonia,Male Homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,10,10
Finland,Male Homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,21,21
Iceland,Male Homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,0,0
Lithuania,Male Homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,54,54
Norway,Male Homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,7,7
Sweden,Male Homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,10,10
United Kingdom (England and Wales),Male Homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,184,184
United Kingdom (Northern Ireland),Male Homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,10,10
United Kingdom (Scotland),Male Homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,20,20
United Kingdom of Great Britain and Northern Ireland,Male Homicide by Other Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,214,214
Estonia,Male Homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,20,20
Finland,Male Homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,31,31
Lithuania,Male Homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,47,47
Norway,Male Homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,6,6
Sweden,Male Homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,26,26
United Kingdom (England and Wales),Male Homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,114,114
United Kingdom (Scotland),Male Homicide by Sharp Objects,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,25,25
Estonia,Male Homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,1,1
Lithuania,Male Homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,9,9
Norway,Male Homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,3,3
Sweden,Male Homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,0,0
United Kingdom (England and Wales),Male Homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,11,11
United Kingdom (Scotland),Male Homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2014,0,,,,,,,,,,,,,,,,,1,,1,1
Estonia,Male Homicide rate by Firearms,Europe,Northern Europe,Rate,2014,0,,,,,,,,,0.2,,,,,,,,1,,0.2,0.2
Finland,Male Homicide rate by Firearms,Europe,Northern Europe,Rate,2014,0,,,,,,,,,0.3,,,,,,,,1,,0.3,0.3
Lithuania,Male Homicide rate by Firearms,Europe,Northern Europe,Rate,2014,0,,,,,,,,,0.5,,,,,,,,1,,0.5,0.5
Norway,Male Homicide rate by Firearms,Europe,Northern Europe,Rate,2014,0,,,,,,,,,0.2,,,,,,,,1,,0.2,0.2
Sweden,Male Homicide rate by Firearms,Europe,Northern Europe,Rate,2014,0,,,,,,,,,0.5,,,,,,,,1,,0.5,0.5
United Kingdom (England and Wales),Male Homicide rate by Firearms,Europe,Northern Europe,Rate,2014,0,,,,,,,,,0.1,,,,,,,,1,,0.1,0.1
United Kingdom (Northern Ireland),Male Homicide rate by Firearms,Europe,Northern Europe,Rate,2014,0,,,,,,,,,0.2,,,,,,,,1,,0.2,0.2
Estonia,Male Homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,1.6,,,,,,1,,1.6,1.6
Finland,Male Homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,0.8,,,,,,1,,0.8,0.8
Iceland,Male Homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,0,,,,,,1,,0,0
Lithuania,Male Homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,4,,,,,,1,,4,4
Norway,Male Homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,0.3,,,,,,1,,0.3,0.3
Sweden,Male Homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,0.2,,,,,,1,,0.2,0.2
United Kingdom (England and Wales),Male Homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,0.7,,,,,,1,,0.7,0.7
United Kingdom (Northern Ireland),Male Homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,1.2,,,,,,1,,1.2,1.2
United Kingdom (Scotland),Male Homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,0.8,,,,,,1,,0.8,0.8
United Kingdom of Great Britain and Northern Ireland,Male Homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,0.7,,,,,,1,,0.7,0.7
Estonia,Male Homicide rate by Sharp Objects,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,3.3,,,,1,,3.3,3.3
Finland,Male Homicide rate by Sharp Objects,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,1.1,,,,1,,1.1,1.1
Lithuania,Male Homicide rate by Sharp Objects,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,3.4,,,,1,,3.4,3.4
Norway,Male Homicide rate by Sharp Objects,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,0.2,,,,1,,0.2,0.2
Sweden,Male Homicide rate by Sharp Objects,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,0.5,,,,1,,0.5,0.5
United Kingdom (England and Wales),Male Homicide rate by Sharp Objects,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,0.4,,,,1,,0.4,0.4
United Kingdom (Scotland),Male Homicide rate by Sharp Objects,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,1,,,,1,,1,1
Estonia,Male Homicide rate by Unknown Mechanisms,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,0.2,0.2,1,,0.2,0.2
Lithuania,Male Homicide rate by Unknown Mechanisms,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,0.6,0.6,1,,0.6,0.6
Norway,Male Homicide rate by Unknown Mechanisms,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,0.1,0.1,1,,0.1,0.1
Sweden,Male Homicide rate by Unknown Mechanisms,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,0,0,1,,0,0
United Kingdom (England and Wales),Male Homicide rate by Unknown Mechanisms,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,0,0,1,,0,0
United Kingdom (Scotland),Male Homicide rate by Unknown Mechanisms,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,0.1,0.1,1,,0.1,0.1
Estonia,Other Mechanism rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,1.1,1.1
Finland,Other Mechanism rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.7,0.7
Iceland,Other Mechanism rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.6,0.6
Ireland,Other Mechanism rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.5,0.5
Latvia,Other Mechanism rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,1.5,1.5
Lithuania,Other Mechanism rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,2.4,2.4
Norway,Other Mechanism rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.2,0.2
Sweden,Other Mechanism rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.2,0.2
United Kingdom (England and Wales),Other Mechanism rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.5,0.5
United Kingdom (Northern Ireland),Other Mechanism rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.7,0.7
United Kingdom (Scotland),Other Mechanism rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.5,0.5
United Kingdom of Great Britain and Northern Ireland,Other Mechanism rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.5,0.5
Estonia,Sharp Objects rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,1.8,1.8
Finland,Sharp Objects rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.7,0.7
Iceland,Sharp Objects rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0,0
Ireland,Sharp Objects rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.3,0.3
Latvia,Sharp Objects rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.9,0.9
Lithuania,Sharp Objects rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,2.2,2.2
Norway,Sharp Objects rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.2,0.2
Sweden,Sharp Objects rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.4,0.4
United Kingdom (England and Wales),Sharp Objects rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.3,0.3
United Kingdom (Northern Ireland),Sharp Objects rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.1,0.1
United Kingdom (Scotland),Sharp Objects rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.6,0.6
United Kingdom of Great Britain and Northern Ireland,Sharp Objects rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,,0.3,0.3
Estonia,Unknown Mechanism rate,Europe,Northern Europe,Rate,2014,1,,,,,,,,,,,,,,,,,1,0.1,0.1,0.1
Finland,Unknown Mechanism rate,Europe,Northern Europe,Rate,2014,0,,,,,,,,,,,,,,,,,1,0,0,0
